URL,SIZE(bytes),NO OF OUTLINKS,CONTENT-TYPE
https://www.theguardian.com/us-news/clinton/2018/dec/05/all,638798,132,text/html
https://www.theguardian.com/us-news/2017/may/28/trump-white-house-jared-kushner-russia,933474,146,text/html
https://www.theguardian.com/us-news/2017/may/09/james-comey-fbi-fired-donald-trump,995687,181,text/html
https://www.theguardian.com/us-news/john-kasich/2016/may/02/all,636202,130,text/html
https://www.theguardian.com/us-news/live/2018/dec/05/george-hw-bush-funeral-trump-obama-us-politics-live-updates,1114607,244,text/html
https://www.theguardian.com/us-news/john-f-kennedy,723371,161,text/html
https://www.theguardian.com/us-news/2018/jan/25/donald-trump-fear-sharks-surge-charity-donations,949664,152,text/html
https://www.theguardian.com/us-news/2018/dec/17/wisconsin-voting-rights-african-americans-republicans,945634,148,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/22/all,636292,130,text/html
https://www.theguardian.com/us-news/trump-administration/2019/feb/07/all,638681,132,text/html
https://www.theguardian.com/us-news/2018/dec/05/george-hw-bush-state-funeral-trump-obama-clinton-carter,925178,148,text/html
https://www.theguardian.com/us-news/2016/apr/29/donald-trump-california-republican-convention-protesters-arrested-video,958290,153,text/html
https://www.theguardian.com/us-news/2016/nov/09/donald-trump-ohio-youngstown-voters,935101,143,text/html
https://www.theguardian.com/us-news/2019/feb/06/david-malpass-world-bank-appointment-trump,920068,131,text/html
https://www.theguardian.com/us-news/2016/apr/19/donald-trump-wins-new-york-primary,938267,145,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/20/all,639288,132,text/html
https://www.theguardian.com/us-news/series/us-voter-supression?page=2,635758,129,text/html
https://www.theguardian.com/us-news/2019/feb/08/kellyanne-conway-alleged-assault-restaurant,913479,130,text/html
https://www.theguardian.com/us-news/video/2016/nov/09/donald-trumps-victory-speech-in-full-video,889586,124,text/html
https://www.theguardian.com/us-news/clinton/2018/dec/01/all,631907,128,text/html
https://www.theguardian.com/us-news/live/2016/apr/27/us-election-live-trump-foreign-policy-speech-clinton-live,1088180,236,text/html
https://www.theguardian.com/us-news/2018/jan/09/trump-administration-oil-drilling-florida-rick-scott,924266,141,text/html
https://www.theguardian.com/us-news/2016/may/02/indiana-primary-trump-cruz-clinton-sanders-delegates-presidential-campaign,937180,142,text/html
https://www.theguardian.com/us-news/2018/dec/01/george-hw-bush-american-patriot-deep-sense-duty,934050,138,text/html
https://www.theguardian.com/us-news/2016/nov/09/donald-trump-exit-polls-data-us-election,939668,150,text/html
https://www.theguardian.com/us-news/2019/feb/07/payday-loans-rule-consumer-financial-protection-roll-back,922250,133,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2019/feb/04/all,628647,127,text/html
https://www.theguardian.com/us-news/live/2016/apr/25/cruz-kasich-trump-pact-sanders-clinton-campaign-live,1035324,194,text/html
https://www.theguardian.com/us-news/2016/nov/09/donald-trump-president-billionaire-sociopath-star,956421,158,text/html
https://www.theguardian.com/us-news/2018/dec/01/dear-bill-clinton-george-bush-letter-friendship,925765,139,text/html
https://www.theguardian.com/us-news/trump-administration/2019/feb/06/all,649204,138,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/27/all,639789,132,text/html
https://www.theguardian.com/us-news/2018/jan/04/jeff-sessions-to-crack-down-on-legalized-marijuana-ending-obama-era-policy,939167,140,text/html
https://www.theguardian.com/us-news/2018/nov/18/monica-lewinsky-the-clinton-affair-series-scandal,926655,138,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1aaca1e4b02fb91ff0629e,1017534,200,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/24/all,632618,128,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/nov/19/all,628229,126,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a4840e4b02fb91ff05d04,1013711,194,text/html
https://www.theguardian.com/us-news/clinton/2018/dec/06/all,632809,129,text/html
https://www.theguardian.com/us-news/2017/sep/28/sanctuary-city-raid-deportation-trump-immigration,937779,151,text/html
https://www.theguardian.com/us-news/john-kasich/2016/may/01/all,632527,128,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/29/all,632547,128,text/html
https://www.theguardian.com/us-news/2018/jan/08/trump-travel-ban-families-affected-first-month,970515,160,text/html
https://www.theguardian.com/us-news/trump-administration/2019/feb/08/all,642090,134,text/html
https://www.theguardian.com/us-news/2018/oct/25/donald-trump-attacks-media-hostility-in-wake-of-pipe-bombs,979776,170,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a47e9e4b02fb91ff05cfc,1013711,194,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/oct/29/all,627973,126,text/html
https://www.theguardian.com/us-news/video/2016/apr/26/donald-trump-criticises-newly-formed-pact-between-rivals-cruz-and-kasich-video,890451,123,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1aa6c0e4b02fb91ff06281,1017534,200,text/html
https://www.theguardian.com/us-news/2018/aug/15/elizabeth-warren-accountable-capitalism-act-richest-companies,918125,137,text/html
https://www.theguardian.com/us-news/2018/jan/05/trump-has-declared-war-on-california-state-defiant-as-white-house-take-aim,943716,155,text/html
https://www.theguardian.com/us-news/clinton?page=4,737339,167,text/html
https://www.theguardian.com/us-news/live/2016/apr/26/acela-primary-live-trump-clinton,1054911,206,text/html
https://www.theguardian.com/us-news/2017/dec/30/california-legalise-cannabis-hippy-dream-billion-dollar-industry,960427,151,text/html
https://www.theguardian.com/us-news/2018/sep/05/brett-kavanaugh-senate-abortion-supreme-court-roe-v-wade,965495,151,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a61b2e4b02fb91ff05e80,1013713,194,text/html
https://www.theguardian.com/us-news/2016/apr/26/donald-trump-damns-cruz-kasich-pact-as-five-more-states-head-into-primaries,937486,145,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/nov/10/all,627936,126,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/26/all,643515,133,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1aa75ae4b02fb91ff06286,1017530,200,text/html
https://www.theguardian.com/us-news/2018/aug/29/don-mcgahn-resign-trump-white-house-counsel,924628,144,text/html
https://www.theguardian.com/us-news/2018/jan/10/judge-blocks-trump-dreamers-daca-program-immigrants,934515,142,text/html
https://www.theguardian.com/us-news/john-kasich/2016/may/03/all,632463,128,text/html
https://www.theguardian.com/us-news/2015/dec/08/donald-trump-muslim-ban-republican-party-chaos,971408,178,text/html
https://www.theguardian.com/us-news/2017/sep/05/donald-trump-dreamers-program-young-immigrants,935675,143,text/html
https://www.theguardian.com/us-news/clinton?page=3,721643,160,text/html
https://www.theguardian.com/us-news/video/2018/sep/07/brett-kavanaugh-confirmation-hearing-in-three-minutes-video,916513,134,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1aa16ee4b072dc52e6068b,1017534,200,text/html
https://www.theguardian.com/us-news/2016/apr/24/acela-primary-massachusetts-connecticut-maryland-pennsylvania,1015617,182,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/sep/16/all,627510,123,text/html
https://www.theguardian.com/us-news/2016/apr/20/hillary-clinton-donald-trump-new-york-primary-what-we-learned,931965,141,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a9822e4b072dc52e6061e,1017539,200,text/html
https://www.theguardian.com/us-news/2018/sep/04/brett-kavanaugh-protests-disrupt-senate-supreme-court-hearing,966247,155,text/html
https://www.theguardian.com/us-news/2017/dec/21/us-life-expectancy-down-for-second-year-in-a-row-amid-opioid-crisis,931755,142,text/html
https://www.theguardian.com/us-news/2016/feb/16/donald-trump-antonin-scalia-death-conspiracy-theories,925631,142,text/html
https://www.theguardian.com/us-news/clinton?page=2,706599,155,text/html
https://www.theguardian.com/us-news/2017/jun/17/kamala-harris-democrats-jeff-sessions,945736,153,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a965be4b072dc52e60618,1017539,200,text/html
https://www.theguardian.com/us-news/live/2016/apr/20/us-election-clinton-trump-win-new-york-sanders-cruz-kasich,1052281,200,text/html
https://www.theguardian.com/us-news/series/americas-addiction-epidemic,742235,181,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/oct/26/all,627945,126,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/21/all,632416,128,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a8f67e4b072dc52e605df,1008978,188,text/html
https://www.theguardian.com/us-news/video/2016/jul/27/donald-trump-russia-dnc-email-hack-video,890687,125,text/html
https://www.theguardian.com/us-news/video/2018/oct/24/a-troubling-time-hillary-clinton-reacts-to-suspected-bomb-packages-video,921020,139,text/html
https://www.theguardian.com/us-news/2017/sep/25/bernie-sanders-urges-getup-members-to-join-global-resistance,923352,138,text/html
https://www.theguardian.com/us-news/series/the-mother-load,768103,192,text/html
https://www.theguardian.com/us-news/2016/jul/27/donald-trump-russia-hillary-clinton-emails-dnc-hack,946897,154,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a60dee4b02fb91ff05e7d,1013713,194,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/23/all,627636,126,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/nov/16/all,628674,127,text/html
https://www.theguardian.com/us-news/2016/feb/05/jim-gilmore-new-hampshire-campaign-trail-gun-range-us-presidential-election,966659,153,text/html
https://www.theguardian.com/us-news/video/2016/apr/25/cruz-kasich-alliance-trump-video,889131,125,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a95cee4b0cebe76177fac,1017534,200,text/html
https://www.theguardian.com/us-news/2018/aug/21/voter-suppression-georgia-randolph-county-polling-place,939159,143,text/html
https://www.theguardian.com/us-news/2017/dec/04/ivanka-trump-womens-rights-mothers-families,944828,150,text/html
https://www.theguardian.com/us-news/2017/sep/14/bernie-sanders-donald-trump-healthcare-curse,925556,140,text/html
https://www.theguardian.com/us-news/2017/dec/04/the-mother-load-guardian-editorial-help-us-donate,916237,133,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a59dee4b072dc52e60267,1013711,194,text/html
https://www.theguardian.com/us-news/2016/apr/21/california-primary-republican-delegates-trump-cruz-kasich,935833,138,text/html
https://www.theguardian.com/us-news/gallery/2018/jan/03/us-weather-big-freeze-weather-gallery,1095012,183,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/nov/03/all,627864,126,text/html
https://www.theguardian.com/us-news/2018/jan/04/bomb-cyclone-schools-close-as-snowstorms-hit-us-south-east,950932,144,text/html
https://www.theguardian.com/us-news/2016/apr/26/acela-primary-hillary-clinton-donald-trump-us-election,944085,144,text/html
https://www.theguardian.com/us-news/commentisfree/2018/dec/11/republican-anti-democracy-gerrymandering-voting-rights-state-laws,934607,135,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1ab20be4b072dc52e606f2,1017534,200,text/html
https://www.theguardian.com/us-news/2017/dec/04/maternity-leave-vacation-holiday,957215,173,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a94cce4b072dc52e6060b,1017530,200,text/html
https://www.theguardian.com/us-news/bernie-sanders?page=5,701008,151,text/html
https://www.theguardian.com/us-news/john-kasich/2016/apr/25/all,641675,132,text/html
https://www.theguardian.com/us-news/video/2016/oct/08/donald-trumps-sex-boasts-when-you-are-a-star-they-let-you-do-anything-video,890053,123,text/html
https://www.theguardian.com/us-news/series/us-voter-supression/2018/oct/24/all,627782,125,text/html
https://www.theguardian.com/us-news/us-voting-rights?page=4,728381,161,text/html
https://www.theguardian.com/us-news/video/2016/oct/08/clinton-critic-jason-chaffetz-withdraws-support-for-trump-lewd-remarks-republicans-video,891327,124,text/html
https://www.theguardian.com/us-news/live/2016/apr/22/us-election-donald-trump-bernie-sanders-clinton-cruz-kasich-live,1084430,233,text/html
https://www.theguardian.com/us-news/2017/nov/05/hacks-review-donna-brazile-hillary-clinton-democrats-donald-trump,947943,143,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1aaf92e4b0cebe76178076,1017539,200,text/html
https://www.theguardian.com/us-news/live/2018/dec/19/donald-trump-us-politics-democrats-republicans-live-updates?page=with%3Ablock-5c1a9354e4b0cebe76177f94,1017543,200,text/html
https://www.theguardian.com/us-news/2017/nov/03/trump-fbi-clinton-russia-donna-brazile,957560,153,text/html
https://www.theguardian.com/us-news/live/2016/apr/21/hillary-clinton-john-kasich-donald-trump-campaign-primaries,1118157,227,text/html
